roll,pitch,yaw,longi,lati,chargeRC,chargeTele,temp,velocity,result
3.41,-3.57,221.32,0.0,0.0,0.72,8.48,21,0,0
3.11,-3.31,206.88,0.0,0.0,1.31,8.9,21,0,0
-170.48,-11.17,350.88,0.0,0.0,0.23,7.96,22,0,1
26.01,-8.77,122.39,0.0,0.0,0.07,7.65,22,0,1
2.98,4.16,294.92,0.0,0.0,0.32,7.91,21,0,1
67.0,-50.6,325.34,0.0,0.0,0.04,7.46,22,0,1
3.5,-3.62,221.57,0.0,0.0,0.75,8.48,21,0,0
14.54,8.49,138.58,0.0,0.0,0.07,7.49,22,0,1
4.01,-2.92,218.89,0.0,0.0,0.47,8.24,21,0,1
43.13,-44.76,339.69,0.0,0.0,0.07,7.56,22,0,1
72.65,22.66,6.17,0.0,0.0,0.04,7.34,22,0,1
-1.83,8.39,158.86,0.0,0.0,0.49,7.79,22,0,1
-92.1,49.31,114.68,0.0,0.0,0.47,8.19,21,0,1
-30.25,-4.29,295.51,0.0,0.0,0.42,8.0,22,0,1
3.02,3.17,294.39,0.0,0.0,0.32,7.89,22,0,1
-55.85,11.37,73.92,0.0,0.0,0.04,7.46,22,0,1
-1.68,-29.4,151.39,0.0,0.0,0.07,7.56,22,0,1
3.99,-1.96,219.06,0.0,0.0,0.47,8.24,21,0,1
-1.05,2.8,185.87,0.0,0.0,1.08,8.71,21,0,0
-2.92,2.1,156.46,0.0,0.0,1.17,8.78,21,0,0
2.41,3.85,292.49,0.0,0.0,0.32,7.82,21,0,1
9.43,-35.45,137.25,0.0,0.0,0.04,7.44,22,0,1
8.93,-35.19,156.88,0.0,0.0,0.04,7.53,22,0,1
3.9,-2.72,219.77,0.0,0.0,0.44,8.24,21,0,1
9.47,-34.4,132.87,0.0,0.0,0.04,7.49,22,0,1
-4.07,-28.97,157.49,0.0,0.0,0.07,7.53,22,0,1
-21.15,10.08,338.13,0.0,0.0,0.04,7.56,22,0,1
65.39,11.64,211.28,0.0,0.0,0.04,7.44,22,0,1
27.88,66.8,57.9,0.0,0.0,0.56,8.22,22,0,1
-9.31,-8.62,115.72,0.0,0.0,0.04,7.49,22,0,1
-1.88,-10.99,230.19,0.0,0.0,0.75,8.5,20,0,0
6.4,18.16,160.94,0.0,0.0,0.04,7.58,22,0,1
-99.77,-77.63,117.39,0.0,0.0,0.04,7.49,22,0,1
-20.34,61.95,342.27,0.0,0.0,0.02,7.27,22,0,1
-31.24,-55.33,233.35,0.0,0.0,0.04,7.42,22,0,1
-133.63,8.12,47.25,0.0,0.0,0.44,8.17,21,0,1
9.4,-34.5,126.23,0.0,0.0,0.02,7.44,22,0,1
-40.56,-33.28,290.94,0.0,0.0,0.84,8.38,21,0,1
27.38,-66.2,162.99,0.0,0.0,0.04,7.44,22,0,1
0.62,3.19,341.54,0.0,0.0,0.04,7.53,22,0,1
3.76,-2.85,221.57,0.0,0.0,0.75,8.45,21,0,0
9.41,-34.25,134.78,0.0,0.0,0.04,7.53,22,0,1
-49.17,-25.89,298.95,0.0,0.0,0.09,7.09,22,0,1
95.39,14.09,80.72,0.0,0.0,0.75,8.17,22,0,1
-2.66,-29.51,145.21,0.0,0.0,0.07,7.58,22,0,1
3.67,-5.56,223.33,0.0,0.0,1.5,9.09,21,0,0
124.02,1.37,234.4,0.0,0.0,0.07,7.7,22,0,1
135.86,-0.12,165.84,0.0,0.0,0.02,7.2,22,0,1
8.07,-39.43,158.63,0.0,0.0,0.04,7.46,22,0,1
40.67,6.88,289.24,0.0,0.0,0.07,7.58,22,0,1
3.19,-2.76,220.39,0.0,0.0,0.91,8.59,21,0,0
-7.97,-32.61,241.46,0.0,0.0,0.07,7.58,22,0,1
125.69,-50.36,272.56,0.0,0.0,0.07,7.56,22,0,1
-36.86,-28.13,295.4,0.0,0.0,0.44,8.1,21,0,1
-4.75,-20.06,144.1,0.0,0.0,0.07,7.58,22,0,1
9.14,-34.6,145.39,0.0,0.0,0.04,7.56,22,0,1
3.87,-2.9,221.0,0.0,0.0,0.75,8.48,21,0,0
33.73,-56.36,53.96,0.0,0.0,0.11,7.63,22,0,1
-51.66,30.06,62.94,0.0,0.0,0.07,6.87,22,0,1
12.5,-32.74,0.1,0.0,0.0,0.07,7.63,22,0,1
-153.73,2.49,46.89,0.0,0.0,0.07,7.65,22,0,1
-0.72,-28.42,142.58,0.0,0.0,0.07,7.6,22,0,1
-36.66,-23.54,299.28,0.0,0.0,0.44,8.03,21,0,1
1.34,-5.8,229.69,0.0,0.0,1.13,8.73,21,0,0
-12.34,-14.06,168.04,0.0,0.0,0.07,7.63,22,0,1
9.12,-34.4,136.78,0.0,0.0,0.04,7.49,22,0,1
1.46,7.07,82.1,0.0,0.0,0.04,7.46,22,0,1
60.87,-1.46,206.83,0.0,0.0,0.04,7.34,22,0,1
65.09,-34.15,311.22,0.0,0.0,0.09,7.82,22,0,1
-52.31,45.84,27.33,0.0,0.0,0.35,7.77,22,0,1
129.24,-73.84,270.23,0.0,0.0,0.04,7.44,22,0,1
3.25,4.31,289.94,0.0,0.0,0.32,7.74,22,0,1
0.1,-28.16,143.09,0.0,0.0,0.07,7.58,22,0,1
-23.92,11.92,161.46,0.0,0.0,0.07,7.51,22,0,1
3.3,-2.53,218.22,0.0,0.0,0.47,8.26,21,0,1
-17.2,-4.44,290.62,0.0,0.0,0.07,7.53,22,0,1
-170.12,-12.11,142.35,0.0,0.0,0.28,7.93,22,0,1
-0.64,-2.86,214.5,0.0,0.0,0.77,8.45,21,0,0
-29.45,-10.85,195.99,0.0,0.0,0.44,8.1,21,0,1
12.42,9.29,306.74,0.0,0.0,0.07,7.56,22,0,1
-11.85,-1.4,291.86,0.0,0.0,0.37,7.86,22,0,1
1.82,-2.22,211.24,0.0,0.0,1.27,8.88,21,0,0
4.15,-3.63,221.53,0.0,0.0,0.75,8.48,21,0,0
27.79,-54.33,24.49,0.0,0.0,0.04,7.46,22,0,1
-66.45,-23.01,326.23,0.0,0.0,0.04,7.51,22,0,1
7.53,12.29,181.72,0.0,0.0,0.44,8.26,21,0,1
136.79,-75.96,258.82,0.0,0.0,0.04,7.37,22,0,1
10.53,-3.94,211.63,0.0,0.0,1.36,8.97,21,0,0
10.26,-34.29,156.18,0.0,0.0,0.04,7.49,22,0,1
0.39,13.17,196.7,0.0,0.0,0.07,7.65,22,0,1
125.21,-7.87,199.19,0.0,0.0,0.44,8.19,21,0,1
8.69,-35.35,115.42,0.0,0.0,0.04,7.49,22,0,1
3.89,-2.07,217.24,0.0,0.0,0.49,8.26,21,0,1
3.99,-2.76,218.22,0.0,0.0,0.47,8.24,21,0,1
115.93,-12.09,10.83,0.0,0.0,0.14,7.77,22,0,1
-1.81,-27.18,152.74,0.0,0.0,0.07,7.53,22,0,1
154.0,-12.39,221.71,0.0,0.0,0.07,7.56,22,0,1
-1.01,-29.23,143.14,0.0,0.0,0.07,7.6,22,0,1
-135.53,-49.84,219.33,0.0,0.0,0.04,7.23,22,0,1
-7.43,-22.31,164.91,0.0,0.0,0.07,7.53,22,0,1
130.44,9.14,166.14,0.0,0.0,0.07,7.65,22,0,1
5.07,-5.38,227.38,0.0,0.0,1.27,8.88,21,0,0
-9.56,-17.26,166.17,0.0,0.0,0.07,7.65,22,0,1
27.47,-15.96,280.44,0.0,0.0,0.28,7.96,22,0,1
-41.31,-25.0,289.2,0.0,0.0,0.42,8.07,22,0,1
-3.06,9.92,326.88,0.0,0.0,0.68,7.98,22,0,1
4.75,-7.01,226.56,0.0,0.0,1.08,8.76,21,0,0
-74.34,18.21,318.65,0.0,0.0,0.84,8.38,22,0,1
40.36,3.69,292.45,0.0,0.0,0.07,7.58,22,0,1
6.67,-4.59,226.25,0.0,0.0,1.05,8.71,21,0,0
-0.47,1.37,34.6,0.0,0.0,0.04,7.37,22,0,1
-172.8,-61.76,307.53,0.0,0.0,0.04,7.3,22,0,1
-33.05,-25.07,176.79,0.0,0.0,0.04,7.44,22,0,1
-149.77,-37.19,138.98,0.0,0.0,0.07,7.53,22,0,1
-24.73,36.91,334.86,0.0,0.0,0.11,7.7,22,0,1
49.77,80.05,70.7,0.0,0.0,0.58,8.24,22,0,1
104.56,2.63,130.41,0.0,0.0,0.07,7.63,22,0,1
8.87,-34.73,114.15,0.0,0.0,0.02,7.44,22,0,1
123.98,-55.9,25.83,0.0,0.0,0.07,7.53,22,0,1
-33.68,-10.17,201.98,0.0,0.0,0.42,8.12,21,0,1
68.15,51.21,132.97,0.0,0.0,0.07,7.49,22,0,1
-0.08,46.33,84.1,0.0,0.0,0.11,7.7,22,0,1
103.66,36.65,14.82,0.0,0.0,0.16,7.84,22,0,1
9.06,-35.23,131.98,0.0,0.0,0.02,7.42,22,0,1
8.94,-34.72,139.9,0.0,0.0,0.04,7.49,22,0,1
3.29,3.48,293.17,0.0,0.0,0.3,7.79,21,0,1
-2.12,-26.52,155.59,0.0,0.0,0.07,7.56,22,0,1
-2.41,6.33,346.14,0.0,0.0,1.34,8.97,21,0,0
-167.08,36.4,355.94,0.0,0.0,0.14,7.7,22,0,1
-103.28,39.19,45.22,0.0,0.0,0.09,7.2,22,0,1
101.4,-51.09,0.27,0.0,0.0,0.04,7.37,22,0,1
61.35,-23.08,299.42,0.0,0.0,0.09,7.67,22,0,1
-165.22,40.2,199.21,0.0,0.0,0.09,6.92,22,0,1
3.47,-2.78,218.27,0.0,0.0,0.47,8.26,21,0,1
3.0,-1.7,216.63,0.0,0.0,0.47,8.24,21,0,1
-74.22,-72.88,87.24,0.0,0.0,0.04,7.49,22,0,1
8.13,4.05,185.49,0.0,0.0,0.42,8.19,21,0,1
135.99,-4.88,260.68,0.0,0.0,0.11,7.77,22,0,1
-15.95,-9.01,171.68,0.0,0.0,0.09,7.74,22,0,1
175.63,-78.15,357.15,0.0,0.0,0.04,7.51,22,0,1
-52.94,-58.38,276.33,0.0,0.0,0.07,7.63,22,0,1
-132.78,-7.56,64.78,0.0,0.0,0.44,8.07,22,0,1
-10.38,-15.4,166.95,0.0,0.0,0.07,7.65,22,0,1
-143.97,26.41,29.82,0.0,0.0,0.37,8.05,22,0,1
70.7,55.38,23.8,0.0,0.0,0.02,6.78,22,0,1
9.54,-34.7,139.91,0.0,0.0,0.04,7.42,22,0,1
4.31,-5.31,222.0,0.0,0.0,1.13,8.81,21,0,0
-1.66,-26.65,150.48,0.0,0.0,0.07,7.58,22,0,1
4.0,-3.51,221.45,0.0,0.0,0.75,8.48,21,0,0
38.99,22.35,102.26,0.0,0.0,0.07,7.6,22,0,1
74.0,-57.01,109.55,0.0,0.0,0.04,7.46,22,0,1
-0.24,4.09,343.2,0.0,0.0,0.07,7.53,22,0,1
2.45,16.89,292.6,0.0,0.0,0.61,7.86,22,0,1
-103.9,-4.54,246.46,0.0,0.0,0.04,7.53,22,0,1
-1.59,-29.05,142.95,0.0,0.0,0.04,7.51,22,0,1
-0.4,19.77,219.06,0.0,0.0,0.04,7.39,22,0,1
7.52,-39.28,157.4,0.0,0.0,0.04,7.42,22,0,1
-178.81,-54.9,196.96,0.0,0.0,0.28,7.91,22,0,1
3.35,-3.64,221.12,0.0,0.0,0.75,8.45,21,0,0
-4.16,-11.53,322.85,0.0,0.0,0.07,7.58,22,0,1
-88.43,73.88,355.14,0.0,0.0,0.02,7.25,22,0,1
79.17,-75.7,309.44,0.0,0.0,0.02,7.18,22,0,1
124.53,5.13,128.73,0.0,0.0,0.07,7.63,22,0,1
-1.43,-28.64,142.85,0.0,0.0,0.07,7.51,22,0,1
3.63,-3.44,220.72,0.0,0.0,1.31,8.92,21,0,0
8.06,-32.79,341.98,0.0,0.0,0.07,7.67,22,0,1
-9.14,16.96,335.44,0.0,0.0,0.07,7.6,22,0,1
24.87,11.92,188.81,0.0,0.0,1.05,8.71,21,0,0
-22.11,-78.41,79.21,0.0,0.0,0.58,8.26,21,0,1
128.03,40.21,121.48,0.0,0.0,0.04,7.42,22,0,1
3.69,-1.97,218.4,0.0,0.0,0.47,8.26,21,0,1
-2.87,-27.62,147.27,0.0,0.0,0.07,7.63,22,0,1
138.56,-15.97,244.76,0.0,0.0,0.07,7.7,22,0,1
0.26,3.11,342.88,0.0,0.0,0.07,7.51,22,0,1
3.82,-3.15,221.07,0.0,0.0,0.75,8.48,21,0,0
-3.87,-2.51,139.71,0.0,0.0,1.2,8.81,21,0,0
7.97,17.9,332.86,0.0,0.0,0.07,7.49,22,0,1
114.49,-70.71,278.84,0.0,0.0,0.04,7.44,22,0,1
4.4,-1.82,196.8,0.0,0.0,1.24,8.85,21,0,0
3.76,-2.02,217.64,0.0,0.0,0.49,8.26,21,0,1
5.95,-3.74,227.95,0.0,0.0,1.1,8.76,21,0,0
3.45,-3.25,219.93,0.0,0.0,0.63,8.4,21,0,1
8.51,6.56,185.05,0.0,0.0,0.42,8.24,21,0,1
155.61,19.14,301.04,0.0,0.0,0.04,7.32,22,0,1
9.62,-34.36,147.0,0.0,0.0,0.04,7.49,22,0,1
-92.98,49.21,280.22,0.0,0.0,0.51,8.07,22,0,1
67.28,-54.04,319.54,0.0,0.0,0.04,7.44,22,0,1
109.24,-65.56,0.8,0.0,0.0,0.11,7.63,22,0,1
9.34,-34.62,125.23,0.0,0.0,0.04,7.49,22,0,1
-75.04,52.49,132.11,0.0,0.0,0.47,8.19,21,0,1
3.27,-3.45,219.79,0.0,0.0,0.44,8.19,21,0,1
-43.2,36.58,15.81,0.0,0.0,0.07,7.53,22,0,1
-40.38,-30.9,286.18,0.0,0.0,0.42,8.03,22,0,1
-63.79,-24.87,78.2,0.0,0.0,0.04,7.44,22,0,1
2.8,17.98,218.44,0.0,0.0,0.07,7.63,22,0,1
4.26,-2.12,217.86,0.0,0.0,0.47,8.22,21,0,1
-7.97,0.3,193.1,0.0,0.0,1.81,9.46,21,0,0
-3.7,-26.32,160.19,0.0,0.0,0.07,7.6,22,0,1
-2.96,-2.14,179.82,0.0,0.0,0.54,8.33,20,0,1
3.7,-1.96,216.57,0.0,0.0,0.47,8.26,21,0,1
64.53,-3.98,8.02,0.0,0.0,0.07,7.56,22,0,1
6.56,-4.71,226.25,0.0,0.0,1.34,8.99,21,0,0
0.1,-6.14,187.27,0.0,0.0,1.55,9.11,21,0,0
105.78,36.33,17.46,0.0,0.0,0.4,8.12,22,0,1
-67.83,24.84,9.4,0.0,0.0,0.47,8.05,21,0,1
3.74,-2.94,220.0,0.0,0.0,0.7,8.45,21,0,0
3.56,3.61,294.04,0.0,0.0,0.3,7.86,21,0,1
3.85,-3.08,220.33,0.0,0.0,0.89,8.64,21,0,0
164.44,32.37,306.21,0.0,0.0,0.04,7.42,22,0,1
-111.31,34.77,204.72,0.0,0.0,0.77,8.36,22,0,1
10.25,-33.13,156.37,0.0,0.0,0.04,7.42,22,0,1
-20.02,9.78,338.62,0.0,0.0,0.04,7.6,22,0,1
0.43,3.75,343.3,0.0,0.0,0.07,7.49,22,0,1
8.23,-35.33,115.26,0.0,0.0,0.04,7.49,22,0,1
72.98,-58.64,310.4,0.0,0.0,0.04,7.44,22,0,1
8.43,-34.5,152.17,0.0,0.0,0.04,7.49,22,0,1
-4.17,-2.37,104.63,0.0,0.0,0.07,7.58,22,0,1
1.3,-26.76,349.92,0.0,0.0,0.07,7.63,22,0,1
1.66,7.99,122.82,0.0,0.0,0.07,7.56,22,0,1
47.57,-37.6,22.11,0.0,0.0,0.07,7.63,22,0,1
-109.63,17.01,71.57,0.0,0.0,0.21,7.63,22,0,1
-8.46,6.08,340.7,0.0,0.0,0.04,7.6,22,0,1
-8.73,2.8,19.14,0.0,0.0,1.34,8.9,21,0,0
14.64,-80.54,105.8,0.0,0.0,0.04,7.42,22,0,1
-42.2,14.78,330.1,0.0,0.0,0.02,7.49,22,0,1
3.92,-2.35,217.81,0.0,0.0,0.47,8.26,21,0,1
-7.64,15.13,182.6,0.0,0.0,0.04,7.42,22,0,1
56.1,69.59,244.11,0.0,0.0,0.35,8.07,22,0,1
139.67,30.89,334.17,0.0,0.0,0.14,7.63,22,0,1
3.45,-3.54,220.1,0.0,0.0,0.77,8.5,21,0,0
3.94,-1.64,215.99,0.0,0.0,0.54,8.29,21,0,1
10.71,-35.22,123.38,0.0,0.0,0.04,7.49,22,0,1
54.0,76.64,67.45,0.0,0.0,0.04,7.34,22,0,1
59.48,-56.44,135.63,0.0,0.0,0.04,7.3,22,0,1
3.76,-5.99,229.13,0.0,0.0,1.1,8.76,21,0,0
3.82,-3.2,218.27,0.0,0.0,0.47,8.26,21,0,1
20.72,18.49,346.99,0.0,0.0,0.07,7.53,22,0,1
35.85,54.01,111.25,0.0,0.0,0.11,7.89,22,0,1
-1.25,-67.14,269.66,0.0,0.0,0.04,7.39,22,0,1
-4.71,10.61,115.71,0.0,0.0,0.07,7.58,22,0,1
76.02,-51.45,15.33,0.0,0.0,0.04,7.39,22,0,1
75.0,-61.74,310.36,0.0,0.0,0.07,7.53,22,0,1
160.58,75.54,177.6,0.0,0.0,0.04,7.3,22,0,1
6.9,-4.07,226.27,0.0,0.0,1.15,8.83,21,0,0
26.69,9.71,141.61,0.0,0.0,0.07,7.51,22,0,1
9.48,-34.31,129.17,0.0,0.0,0.02,7.42,22,0,1
-10.68,11.38,172.38,0.0,0.0,0.04,7.42,22,0,1
-4.53,50.31,10.06,0.0,0.0,0.07,6.99,22,0,1
111.4,-41.89,244.18,0.0,0.0,0.07,7.56,22,0,1
-59.86,22.62,32.17,0.0,0.0,0.54,8.15,21,0,1
-0.47,7.25,103.29,0.0,0.0,0.04,7.46,22,0,1
2.98,4.19,291.23,0.0,0.0,0.32,7.82,22,0,1
3.04,3.83,291.73,0.0,0.0,0.32,7.82,21,0,1
-44.2,42.4,230.95,0.0,0.0,1.83,8.22,21,0,1
-151.3,-12.77,73.13,0.0,0.0,0.54,8.15,22,0,1
-55.73,-60.54,293.55,0.0,0.0,0.07,7.56,22,0,1
3.91,-4.33,213.74,0.0,0.0,1.48,9.04,21,0,0
-0.62,-31.23,157.21,0.0,0.0,0.04,7.46,22,0,1
-5.99,-12.31,223.72,0.0,0.0,0.63,8.4,21,0,1
6.86,-4.52,226.19,0.0,0.0,1.03,8.69,21,0,0
5.15,-5.35,227.53,0.0,0.0,1.08,8.78,21,0,0
6.87,2.25,186.09,0.0,0.0,0.42,8.15,21,0,1
4.4,-0.45,215.91,0.0,0.0,0.56,8.33,21,0,1
-7.14,-1.36,282.01,0.0,0.0,1.34,8.9,21,0,0
4.39,-3.12,220.91,0.0,0.0,0.8,8.5,21,0,0
9.53,-34.75,140.54,0.0,0.0,0.04,7.49,22,0,1
11.82,-14.44,305.56,0.0,0.0,0.4,8.03,22,0,1
10.06,-34.6,135.69,0.0,0.0,0.04,7.46,22,0,1
-9.7,-0.38,17.41,0.0,0.0,1.36,8.95,21,0,0
-166.25,-72.7,191.19,0.0,0.0,0.04,7.32,22,0,1
50.4,26.91,215.75,0.0,0.0,0.42,8.0,22,0,1
2.65,4.37,293.49,0.0,0.0,0.3,7.79,21,0,1
4.05,-3.45,221.45,0.0,0.0,0.75,8.45,21,0,0
6.21,-2.27,215.47,0.0,0.0,0.75,8.5,21,0,0
3.79,-2.36,217.89,0.0,0.0,0.47,8.24,21,0,1
3.38,3.46,294.79,0.0,0.0,0.32,7.86,22,0,1
-16.85,14.71,175.88,0.0,0.0,0.04,7.49,22,0,1
-97.82,-45.68,107.73,0.0,0.0,0.7,8.38,22,0,1
144.33,-31.77,296.63,0.0,0.0,0.07,7.53,22,0,1
-19.92,-3.01,191.28,0.0,0.0,0.07,7.65,22,0,1
64.73,4.58,2.15,0.0,0.0,0.07,7.53,22,0,1
4.27,10.0,189.85,0.0,0.0,0.54,7.96,21,0,1
155.33,-10.16,348.51,0.0,0.0,0.07,7.6,22,0,1
6.47,-4.99,227.36,0.0,0.0,1.05,8.76,21,0,0
-43.81,30.59,61.55,0.0,0.0,0.68,8.03,22,0,1
9.37,-34.47,140.67,0.0,0.0,0.04,7.42,22,0,1
11.06,-7.53,206.37,0.0,0.0,1.34,8.95,21,0,0
-43.89,13.55,329.91,0.0,0.0,0.02,7.44,22,0,1
5.59,-23.21,350.6,0.0,0.0,0.07,7.6,22,0,1
4.14,-2.33,216.22,0.0,0.0,0.54,8.31,21,0,1
9.65,-34.84,117.59,0.0,0.0,0.04,7.42,22,0,1
-4.5,2.76,217.85,0.0,0.0,1.01,8.81,21,0,0
3.17,-1.94,217.32,0.0,0.0,0.49,8.29,21,0,1
-2.43,1.28,193.92,0.0,0.0,1.1,8.71,21,0,0
-0.84,-25.89,155.14,0.0,0.0,0.07,7.56,22,0,1
3.52,-3.68,220.89,0.0,0.0,1.08,8.73,21,0,0
173.36,-35.47,232.54,0.0,0.0,0.07,7.7,22,0,1
0.5,-2.28,210.8,0.0,0.0,1.64,9.21,21,0,0
134.76,-79.76,333.45,0.0,0.0,1.2,8.69,22,0,0
-0.58,-28.7,142.11,0.0,0.0,0.07,7.56,22,0,1
14.54,21.8,112.45,0.0,0.0,0.07,7.53,22,0,1
39.18,-71.32,95.26,0.0,0.0,0.07,7.53,22,0,1
46.73,0.65,189.88,0.0,0.0,1.36,8.88,21,0,0
121.98,10.67,146.82,0.0,0.0,0.04,7.32,22,0,1
9.78,-34.47,137.64,0.0,0.0,0.04,7.49,22,0,1
4.24,-4.48,217.34,0.0,0.0,0.77,8.5,21,0,0
-172.61,-23.79,230.11,0.0,0.0,0.04,7.25,22,0,1
3.66,-3.53,220.0,0.0,0.0,0.44,8.22,21,0,1
-27.03,26.48,334.39,0.0,0.0,0.11,7.7,22,0,1
79.91,71.2,69.41,0.0,0.0,0.02,7.27,22,0,1
4.49,-1.68,215.87,0.0,0.0,0.54,8.31,21,0,1
-3.91,-28.34,158.86,0.0,0.0,0.07,7.58,22,0,1
109.88,15.29,140.01,0.0,0.0,0.04,7.49,22,0,1
44.17,17.42,299.45,0.0,0.0,0.07,7.53,22,0,1
2.84,-2.24,218.46,0.0,0.0,0.47,8.26,21,0,1
71.51,0.36,194.79,0.0,0.0,0.51,8.26,21,0,1
42.24,-9.78,130.56,0.0,0.0,0.02,7.3,22,0,1
-5.11,8.2,245.66,0.0,0.0,0.04,7.49,22,0,1
32.41,0.63,189.1,0.0,0.0,1.05,8.66,21,0,0
4.95,-5.92,228.63,0.0,0.0,1.13,8.76,21,0,0
2.67,3.6,290.58,0.0,0.0,0.32,7.79,21,0,1
69.48,34.69,153.83,0.0,0.0,0.04,7.44,22,0,1
3.76,-3.37,219.41,0.0,0.0,0.44,8.24,21,0,1
3.31,-3.39,220.46,0.0,0.0,0.94,8.62,21,0,0
-157.58,5.18,39.45,0.0,0.0,0.09,7.74,22,0,1
65.64,26.87,78.02,0.0,0.0,0.04,7.44,22,0,1
6.21,-5.59,226.24,0.0,0.0,0.87,8.57,21,0,0
-161.1,-23.88,171.91,0.0,0.0,0.21,7.58,22,0,1
86.61,8.92,202.91,0.0,0.0,0.02,7.27,22,0,1
177.02,5.98,348.74,0.0,0.0,0.18,7.86,22,0,1
-25.76,34.88,135.19,0.0,0.0,0.11,7.32,22,0,1
-116.0,-45.45,224.42,0.0,0.0,0.04,7.32,22,0,1
5.39,-7.0,226.21,0.0,0.0,0.84,8.52,21,0,0
23.95,-3.18,65.72,0.0,0.0,0.04,7.46,22,0,1
-7.52,-11.98,202.91,0.0,0.0,1.2,8.78,21,0,0
145.06,8.04,229.06,0.0,0.0,0.04,7.56,22,0,1
68.02,57.04,17.34,0.0,0.0,0.07,7.04,22,0,1
-15.98,-11.26,177.41,0.0,0.0,0.07,7.7,22,0,1
60.69,1.87,191.85,0.0,0.0,1.5,9.16,21,0,0
6.94,-5.33,223.64,0.0,0.0,1.67,9.21,21,0,0
3.24,-2.83,220.16,0.0,0.0,0.82,8.57,21,0,0
9.46,-34.29,140.77,0.0,0.0,0.04,7.49,22,0,1
-9.36,15.71,71.41,0.0,0.0,0.07,7.58,22,0,1
3.73,-2.9,220.72,0.0,0.0,1.2,8.81,21,0,0
-100.8,-7.01,184.07,0.0,0.0,1.24,8.81,21,0,0
-71.39,-15.68,166.79,0.0,0.0,0.02,7.23,22,0,1
4.5,-6.15,226.28,0.0,0.0,0.84,8.57,21,0,0
-4.24,3.31,218.13,0.0,0.0,0.96,8.43,21,0,0
4.1,-3.3,220.47,0.0,0.0,0.96,8.69,21,0,0
-126.27,-71.46,271.56,0.0,0.0,0.04,7.3,22,0,1
-0.58,3.05,342.97,0.0,0.0,0.07,7.51,22,0,1
12.28,-21.47,241.88,0.0,0.0,0.02,7.27,22,0,1
25.06,-4.93,39.47,0.0,0.0,0.04,7.42,22,0,1
9.55,-34.44,138.75,0.0,0.0,0.04,7.42,22,0,1
8.9,-33.74,147.84,0.0,0.0,0.04,7.42,22,0,1
9.5,-35.52,119.15,0.0,0.0,0.04,7.42,22,0,1
7.17,-6.02,225.9,0.0,0.0,0.89,8.59,21,0,0
-32.4,43.3,339.55,0.0,0.0,0.14,7.74,22,0,1
10.09,8.08,182.48,0.0,0.0,0.42,8.17,21,0,1
122.26,-44.01,264.2,0.0,0.0,0.04,7.58,22,0,1
9.88,-34.57,139.14,0.0,0.0,0.04,7.42,22,0,1
-47.16,-62.88,51.94,0.0,0.0,0.04,7.32,22,0,1
-2.17,-26.77,152.95,0.0,0.0,0.07,7.58,22,0,1
40.34,64.4,259.74,0.0,0.0,0.32,8.0,22,0,1
3.35,-1.9,216.94,0.0,0.0,0.56,8.33,21,0,1
-43.02,-48.34,268.69,0.0,0.0,0.04,7.39,22,0,1
1.85,-30.88,65.7,0.0,0.0,0.11,7.63,22,0,1
-1.98,-26.22,153.75,0.0,0.0,0.07,7.56,22,0,1
75.26,4.47,128.87,0.0,0.0,0.07,7.63,22,0,1
157.13,32.81,181.74,0.0,0.0,0.04,7.42,22,0,1
6.69,-3.89,226.2,0.0,0.0,1.05,8.73,21,0,0
4.17,-4.44,227.58,0.0,0.0,1.24,8.88,21,0,0
4.76,-7.14,226.79,0.0,0.0,1.17,8.78,21,0,0
4.55,-6.33,222.93,0.0,0.0,1.27,8.9,21,0,0
62.01,19.53,16.99,0.0,0.0,0.02,7.25,22,0,1
1.8,-39.6,150.25,0.0,0.0,0.02,7.25,22,0,1
9.08,20.11,221.33,0.0,0.0,0.07,7.58,22,0,1
168.62,62.21,157.1,0.0,0.0,0.11,7.7,22,0,1
15.19,11.77,185.83,0.0,0.0,1.29,8.92,21,0,0
-35.8,14.36,346.98,0.0,0.0,0.75,8.38,22,0,1
4.73,-1.1,215.87,0.0,0.0,0.54,8.36,21,0,1
-113.51,36.05,85.29,0.0,0.0,0.44,8.15,22,0,1
9.98,-34.79,117.12,0.0,0.0,0.04,7.49,22,0,1
165.82,38.48,332.17,0.0,0.0,0.04,7.49,22,0,1
85.5,34.94,219.02,0.0,0.0,0.16,7.72,22,0,1
3.26,-2.2,219.93,0.0,0.0,0.61,8.38,21,0,1
38.68,-66.18,145.37,0.0,0.0,0.02,7.27,22,0,1
5.1,-5.27,221.09,0.0,0.0,1.15,8.81,21,0,0
59.89,-62.25,41.85,0.0,0.0,0.07,7.72,22,0,1
7.64,-35.43,154.61,0.0,0.0,0.04,7.53,22,0,1
8.58,53.05,71.05,0.0,0.0,0.11,7.63,22,0,1
10.51,-34.23,141.65,0.0,0.0,0.04,7.53,22,0,1
10.33,-35.14,127.31,0.0,0.0,0.04,7.51,22,0,1
9.52,0.1,205.79,0.0,0.0,1.05,8.71,20,0,0
-1.3,-29.43,142.7,0.0,0.0,0.07,7.53,22,0,1
-13.48,-11.25,182.21,0.0,0.0,0.07,7.56,22,0,1
9.22,20.03,187.57,0.0,0.0,0.44,8.24,21,0,1
3.42,-3.18,220.58,0.0,0.0,1.01,8.66,21,0,0
-3.34,-0.73,338.76,0.0,0.0,0.07,7.51,22,0,1
